name,N_obs,mu_annual,kappa,theta_annual,nu,rho,v0,lambda_per_year,mu_J,sigma_J,objective,emp_mean,emp_std,emp_skew,emp_kurt,emp_max_dd,model_mean,model_std,model_skew,model_kurt,model_max_dd,mean_error_pct,std_error_pct,skew_error_pct,kurt_error_pct,max_dd_error_pct,elapsed_time_sec
regime_0.0,944,0.15961880383468768,15.368800796350344,0.01920906685735378,0.1,0.0,0.012841232734892311,0.18866527500212169,-0.07417885582531537,0.01,8203.02754127895,0.01079016404554711,0.03530796669166224,-0.26913187527554905,0.37875697339228465,-0.25899808516736206,0.011504462837841371,0.03673956631637757,-0.09011726321432399,0.30794919255489006,-0.3042450733650203,6.619906697239131,4.05460795071328,66.51557415038334,18.69477945269613,17.47000877184868,39.28022837638855
regime_1.0,593,0.1471346131890149,15.05212408258087,0.023425334667465957,0.11304092238673583,-0.6206325435009447,0.024958360458605288,0.682767929006787,-0.10762354370214514,0.04691325982841306,1.7946044011278786e-07,0.004717255578037601,0.05236147628674373,-0.7601920187665654,2.255544923505166,-0.6463311838471528,0.005120621372731081,0.053089202248079365,-0.8075842296567645,2.3221609373388103,-0.6188367716414933,8.550857336868772,1.3898117718271283,6.23424210202764,2.953433254174406,4.253920109811924,6.007632255554199
regime_2.0,140,0.05056449402391646,2.1765612538247785,0.11308615360869093,0.5892176445662458,-0.1367812591181286,0.09645746343487203,1e-12,-0.018318098226394332,0.03998976177007209,5.889923101897601e-08,-0.0009430551069983595,0.09785634183301811,-0.2050855565813013,2.392119513030077,-0.865205231778834,0.00013718026955892042,0.0902942696494745,-0.10443824893753437,1.7241988332725837,-0.7783742086678489,114.54636834485208,7.727728261544377,49.07576590059266,27.92171027071487,10.035887431293421,1.6774828433990479
